id,name,lat,lng
"6072.11","8 Ave & W 16 St",40.740983,-74.001702
"6224.06","8 Ave & W 24 St",40.745911,-73.998071
"6297.07","8 Ave & W 27 St",40.747968,-73.996637
"6450.05","8 Ave & W 31 St",40.750585,-73.994685
"6450.12","8 Ave & W 33 St",40.751556,-73.993889
"6526.05","8 Ave & W 38 St",40.75461,-73.99177
"6747.07","8 Ave & W 49 St",40.761712,-73.986551
"6816.07","8 Ave & W 52 St",40.763707,-73.985162
"7068.07","8 St & Astoria Blvd",40.7726,-73.932663
"6855.02","81 St & 24 Ave",40.76466,-73.88803
"6561.01","81 St & 34 Ave",40.75374,-73.88604
"6442.08","81 St & 35 Ave",40.75179,-73.88568
"6748.04","82 St & 30 Ave",40.76109,-73.88632
"6132.01","82 St & Broadway",40.74281,-73.88296
"2506.10","83 St & Narrows Ave",40.62757,-74.03838
"2419.03","84 St & 3 Ave",40.62503,-74.03059
"6323.04","84 St & Roosevelt Ave",40.74797,-73.88204
"6594.02","85 St & Northern Blvd",40.75601,-73.88266
"6475.07","86 St & 35 Ave",40.7523,-73.88093
"6399.06","86 St & 37 Ave",40.75,-73.88062
"2387.07","86 St & Ridge Blvd",40.62402,-74.03396
"6780.06","87 St & 30 Ave",40.76156,-73.88167
"6356.01","87 St & Roosevelt Ave",40.74825,-73.87936
"6848.04","88 St & Astoria Blvd",40.76424,-73.8812
"2345.05","89 St & 3 Ave",40.62137,-74.03209
"6190.08","9 Ave & W 18 St",40.743174,-74.003664
"8559.04","9 Ave & W 204 St",40.861699,-73.918557
"8696.05","9 Ave & W 219 St",40.871094,-73.911503
"6266.06","9 Ave & W 22 St",40.745497,-74.001971
"6492.08","9 Ave & W 33 St",40.752568,-73.996765
"6644.08","9 Ave & W 39 St",40.756404,-73.994101
"6717.06","9 Ave & W 45 St",40.760193,-73.991255
"6361.03","9 St & 44 Rd",40.74966,-73.9521
"6668.06","90 St & 32 Ave",40.75836,-73.87824
"6080.07","90 St & 51 Ave",40.73937,-73.87411
"6949.03","91 St & 23 Ave",40.76768,-73.87899
"6741.03","91 St & 31 Ave",40.76022,-73.87774
"6509.07","92 St & 35 Ave",40.7529,-73.87536
"6433.01","92 St & 37 Ave",40.75085,-73.87509
"6810.01","92 St & Astoria Blvd",40.76313,-73.8772
"6627.12","93 St & Northern Blvd",40.7564,-73.87504
"6390.05","93 St & Roosevelt Ave",40.74888,-73.87368
"5920.03","94 St & 57 Ave",40.73628,-73.86752
"6465.04","95 St & 35 Ave",40.75301,-73.87266
"2200.07","96 St & Marine Ave",40.61699,-74.03568
"6660.07","96 St & Northern Blvd",40.75712,-73.8722
"6941.03","97 St & 23 Ave",40.7683,-73.87331
"5953.03","97 St & 57 Ave",40.73727,-73.86415
"6840.02","98 St & 25 Ave",40.76454,-73.87171
"6304.04","98 St & 41 Ave",40.74773,-73.86649
"2086.07","99 St & 3 Ave",40.61451,-74.03502
"6660.05","99 St & 32 Ave",40.75896,-73.86976
"6542.05","99 St & 35 Ave",40.75404,-73.86887
"6423.03","99 St & 38 Ave",40.75055,-73.86725
"6146.01","99 St & 50 Ave",40.74278,-73.86226
"5987.03","99 St & 58 Ave",40.73761,-73.85959
"6733.01","99 St & Astoria Blvd",40.76196,-73.87042
"8579.05","Academy St & Nagle Ave",40.862562,-73.922661
"7643.18","Adam Clayton Powell Blvd & W 115 St",40.802535,-73.953242
"7670.09","Adam Clayton Powell Blvd & W 118 St",40.804372,-73.951475
"7704.04","Adam Clayton Powell Blvd & W 123 St",40.807832,-73.949373
"7738.04","Adam Clayton Powell Blvd & W 126 St",40.809495,-73.947765
"7774.02","Adam Clayton Powell Blvd & W 130 St",40.812346,-73.946168
"7814.01","Adam Clayton Powell Blvd & W 132 St",40.813539,-73.94521
"7855.03","Adam Clayton Powell Blvd & W 138 St",40.81696,-73.942296
"7893.05","Adam Clayton Powell Blvd & W 141 St",40.819241,-73.941057
"8009.05","Adam Clayton Powell Blvd & W 151 St",40.825289,-73.936232
"4821.10","Adams St & Prospect St",40.700763,-73.988698
"4821.1","Adams St & Prospect St",40.700763,-73.988698
"4620.02","Adelphi St & Myrtle Ave",40.693083,-73.971789
"3791.02","Albany Ave & Carroll St",40.6667,-73.93972
"4237.02","Albany Ave & Fulton St",40.680011,-73.938475
"3975.02","Albany Ave & Park Pl",40.67297,-73.93896
"5145.02","Albany St & Greenwich St",40.709267,-74.013247
"3180.09","Albemarle Rd & E 21 St",40.64741,-73.95933
"3166.03","Albemarle Rd & McDonald Ave",40.645074,-73.979681
"7712.04","Alexander Ave & E 134 St",40.807466,-73.927107
"5343.10","Allen St & Hester St",40.71606,-73.99191
"5343.1","Allen St & Hester St",40.71606,-73.99191
"5414.06","Allen St & Rivington St",40.720196,-73.989978
"5484.09","Allen St & Stanton St",40.722055,-73.989111
"4488.10","Amity St & Court St",40.688419,-73.993142
"5217.03","Amory Ct & Metropolitan Ave",40.71301,-73.90968
"7727.07","Amsterdam Ave & W 119 St",40.808625,-73.959621
"7800.03","Amsterdam Ave & W 125 St",40.813358,-73.956461
"7842.16","Amsterdam Ave & W 131 St",40.816355,-73.954295
"7920.05","Amsterdam Ave & W 136 St",40.819746,-73.951819
"8069.01","Amsterdam Ave & W 152 St",40.829523,-73.944279
"8104.10","Amsterdam Ave & W 156 St",40.832081,-73.942386
"8104.1","Amsterdam Ave & W 156 St",40.832081,-73.942386
"8172.07","Amsterdam Ave & W 162 St",40.83618,-73.939789
"8206.17","Amsterdam Ave & W 167 St",40.839443,-73.937044
"8242.04","Amsterdam Ave & W 172 St",40.842173,-73.935111
"8278.05","Amsterdam Ave & W 175 St",40.844044,-73.933651
"8353.02","Amsterdam Ave & W 180 St",40.847396,-73.931205
"8353.09","Amsterdam Ave & W 183 St",40.84925,-73.93022
"8394.15","Amsterdam Ave & W 186 St",40.851113,-73.928808
"8432.11","Amsterdam Ave & W 189 St",40.853188,-73.927158
"7149.05","Amsterdam Ave & W 66 St",40.774667,-73.984706
"7260.09","Amsterdam Ave & W 73 St",40.779668,-73.98093
"7311.02","Amsterdam Ave & W 79 St",40.782939,-73.978652
"7360.10","Amsterdam Ave & W 82 St",40.785247,-73.976673
"7360.1","Amsterdam Ave & W 82 St",40.785247,-73.976673
"8096.03","Anderson Ave & W 164 St",40.832057,-73.927421
"8520.01","Andrew Ave N & Hall of Fame Tce",40.85834,-73.91008
"8483.02","Andrews Ave S & W 179 St",40.855156,-73.91278
"8319.01","Anthony Ave & E 175 St",40.846465,-73.903869
"8356.04","Anthony Ave & E Tremont Ave",40.848793,-73.903178
"8535.09","Aqueduct Ave & North St",40.860479,-73.905717
"8605.06","Aqueduct Ave & W 190 St",40.864921,-73.902424
"4801.10","Arion Pl & Broadway",40.697891,-73.936642
"8430.03","Arthur Ave & E 183 St",40.85307,-73.88953
"8293.12","Arthur Ave & E Tremont Ave",40.84616,-73.89322
"6019.04","Ash St & Manhattan Ave",40.738095,-73.954867
"4513.09","Ashland Pl & Dekalb Ave",40.690065,-73.978776
"7159.08","Astoria Park S & Shore Blvd",40.7767,-73.927631
"4354.07","Atlantic Ave & Fort Greene Pl",40.683826,-73.976323
"4614.04","Atlantic Ave & Furman St",40.691652,-73.999979
"8491.07","Audubon Ave & Fort George Ave",40.857158,-73.927174
"8316.02","Audubon Ave & W 179 St",40.847305,-73.933291
"8469.05","Audubon Ave & W 192 St",40.85589,-73.927082
"5703.13","Ave A & E 11 St",40.728547,-73.981759
"5779.11","Ave A & E 14 St",40.730311,-73.980472
"5769.06","Ave C & E 16 St",40.729848,-73.974552
"2957.08","Ave C & McDonald Ave",40.640344,-73.979152
"5575.13","Ave D & E 10 St",40.725066,-73.975158
"5575.08","Ave D & E 12 St",40.725806,-73.974225
"5436.09","Ave D & E 3 St",40.720828,-73.977932
"5506.1","Ave D & E 8 St",40.723684,-73.975748
"5506.10","Ave D & E 8 St",40.723684,-73.975748
"8643.01","Bailey Ave & Sedgwick Ave",40.86571,-73.90857
"8676.01","Bailey Ave & W 193 St",40.87069,-73.90678
"8741.01","Bailey Ave & W 229 St",40.87449,-73.90467
"8831.03","Bailey Ave & W 234 St",40.88066,-73.90076
"8862.05","Bailey Ave & W 238 St",40.88394,-73.89824
"8862.02","Bailey Ave & W 238 St",40.88417,-73.89793
"8682.06","Bainbridge Ave & Bedford Park Blvd",40.87002,-73.88565
"8582.1","Bainbridge Ave & E 193 St",40.864155,-73.892453
"8582.10","Bainbridge Ave & E 193 St",40.864155,-73.892453
"8615.01","Bainbridge Ave & E 196 St",40.86648,-73.89042
"8649.03","Bainbridge Ave & E 198 St",40.868487,-73.888456
"8763.05","Bainbridge Ave & E 206 St",40.8751,-73.87941
"5922.08","Bank St & Hudson St",40.736529,-74.00618
"5964.01","Bank St & Washington St",40.736197,-74.008592
"5633.04","Banker St & Meserole Ave",40.72606,-73.95621
"5216.04","Barclay St & Church St",40.712912,-74.010202
"5805.05","Barrow St & Hudson St",40.731724,-74.006744
"7844.05","Barry St & Tiffany St",40.816126,-73.891559
"2615.05","Bay Ridge Pkwy & 5 Ave",40.62967,-74.02275
"3931.09","Bay St & Court St",40.671409,-74.001328
"5351.03","Bayard St & Baxter St",40.716021,-73.999744
"5442.05","Bayard St & Leonard St",40.719156,-73.948854
"4840.06","Beaver St & Fayette St",40.70099,-73.93921
"7807.04","Beck St & Leggett Ave",40.815077,-73.899939
"3256.04","Bedford Ave & Albemarle Rd",40.64796,-73.9556
"4066.15","Bedford Ave & Bergen St",40.676368,-73.952918
"3140.09","Bedford Ave & Beverley Rd",40.64491,-73.95487
"3439.03","Bedford Ave & Clarkson Ave",40.65519,-73.9564
"3552.09","Bedford Ave & Fenimore St",40.65815,-73.95674
"3625.04","Bedford Ave & Maple St",40.66035,-73.95679
"3736.03","Bedford Ave & Montgomery St",40.665816,-73.956934
"5550.05","Bedford Ave & Nassau Ave",40.723117,-73.952123
"5093.01","Bedford Ave & S 9 St",40.708531,-73.96409
"8752.01","Bedford Park Blvd & Paul Ave",40.87444,-73.89186
"6314.09","Benham St & Roosevelt Ave",40.74841,-73.8751
"7858.02","Bergen Ave & E 152 St",40.817166,-73.914737
"4322.06","Bergen St & 4 Ave",40.682564,-73.979898
"4072.02","Bergen St & Buffalo Ave",40.6747,-73.92512
"4281.08","Bergen St & Flatbush Ave",40.680945,-73.975673
"4089.01","Bergen St & Kingston Ave",40.6756,-73.9415
"4055.04","Bergen St & Mother Gaston Blvd",40.67374,-73.90852
"4064.03","Bergen St & Saratoga Ave",40.67423,-73.91656
"4446.01","Bergen St & Smith St",40.686744,-73.990632
"4048.03","Bergen St & Troy Ave",40.67524,-73.93596
"4157.1","Bergen St & Vanderbilt Ave",40.679439,-73.968044
"4157.10","Bergen St & Vanderbilt Ave",40.679439,-73.968044
"4134.06","Berkeley Pl & 6 Ave",40.67653,-73.978469
"4051.01","Berkeley Pl & 7 Ave",40.675147,-73.975232
"5379.09","Berry St & N 8 St",40.719009,-73.958525
"3187.01","Beverley Rd & E 49 St",40.64621,-73.93067
"3180.02","Beverley Rd & Flatbush Ave",40.64499,-73.95818
"3132.09","Beverley Rd & Nostrand Ave",40.64507,-73.9488
"5335.03","Bialystoker Pl & Delancey St",40.716226,-73.982612
"5679.08","Bleecker St & Crosby St",40.726156,-73.995102
"5176.04","Bleecker St & Forest Ave",40.7107,-73.90525
"5004.02","Boerum St & Broadway",40.705381,-73.949765
"4404.1","Bond St & Bergen St",40.684967,-73.986208
"4404.10","Bond St & Bergen St",40.684967,-73.986208
"4479.06","Bond St & Fulton St",40.689622,-73.983043
"8110.04","Boone Ave & E 172 St",40.832649,-73.885272
"6086.02","Borden Ave & 25 St",40.739614,-73.945151
"6001.01","Borden Ave & Review Ave",40.738663,-73.940938
"8048.04","Boston Rd & E 167 St",40.828199,-73.903719
"8248.05","Boston Rd & E 178 St",40.84096,-73.87923
"8133.08","Boston Rd & Prospect Ave",40.833246,-73.896599
"8212.01","Boston Rd & West Farms Rd",40.83998,-73.8806
"8646.02","Botanical Sq & Webster Ave",40.86814,-73.88145
"7992.04","Bradhurst Ave & W 148 St",40.825125,-73.941616
"5917.02","Bradley Ave & Greenpoint Ave",40.735659,-73.934788
"4181.10","Brevoort Pl & Bedford Ave",40.68012,-73.95362
"4181.1","Brevoort Pl & Bedford Ave",40.68012,-73.95362
"4968.03","Bridge St & Front St",40.702969,-73.984692
"4853.06","Bridge St & York St",40.701334,-73.984712
"4962.08","Broad St & Bridge St",40.703652,-74.011678
"6901.01","Broadway & 12 St",40.7668,-73.934777
"6789.08","Broadway & 31 St",40.76194,-73.92513
"6587.04","Broadway & 49 St",40.755389,-73.911517
"6545.07","Broadway & 51 St",40.754164,-73.908906
"6332.1","Broadway & 74 St",40.74653,-73.89121
"6332.10","Broadway & 74 St",40.74653,-73.89121
"4962.01","Broadway & Battery Pl",40.704633,-74.013617
"5164.05","Broadway & Berry St",40.710361,-73.965304
"5905.12","Broadway & E 14 St",40.734546,-73.990741
"5980.11","Broadway & E 19 St",40.73829,-73.99006
"6098.10","Broadway & E 21 St",40.739888,-73.989586
"6098.1","Broadway & E 21 St",40.739888,-73.989586
"8547.04","Broadway & Ellwood St",40.862058,-73.929719
"4244.06","Broadway & Furman Ave",40.68139,-73.90756
"4441.06","Broadway & Hancock St",40.686625,-73.916809
"5134.09","Broadway & Kent Ave",40.710888,-73.968329
"4608.01","Broadway & Kosciuszko St",40.69329,-73.92852
"4483.1","Broadway & Madison St",40.68822,-73.91966
"4483.10","Broadway & Madison St",40.68822,-73.91966
"5033.01","Broadway & Morris St",40.705945,-74.013219
"7823.03","Broadway & Moylan Pl",40.814326,-73.959026
"5125.07","Broadway & Roebling St",40.709248,-73.960631
"8879.02","Broadway & Van Cortlandt Park S",40.8863,-73.8997
"7783.18","Broadway & W 122 St",40.812056,-73.961255
"7865.09","Broadway & W 131 St",40.817555,-73.957163
"7903.02","Broadway & W 133 St",40.819034,-73.956156
"7942.07","Broadway & W 138 St",40.82182,-73.95353
"7981.16","Broadway & W 142 St",40.824686,-73.951947
"8089.05","Broadway & W 153 St",40.831327,-73.946665
"8123.06","Broadway & W 157 St",40.834027,-73.945108
"8157.06","Broadway & W 160 St",40.835775,-73.9434
"8191.01","Broadway & W 165 St",40.839137,-73.941409
"8226.06","Broadway & W 168 St",40.840896,-73.939721
"8416.07","Broadway & W 185 St",40.852538,-73.93441
"8511.08","Broadway & W 192 St",40.857994,-73.932173
"8715.01","Broadway & W 220 St",40.872412,-73.912807
"8849.03","Broadway & W 234 St",40.88185,-73.90291
"8879.03","Broadway & W 238 St",40.88524,-73.90077
"6173.08","Broadway & W 25 St",40.742869,-73.989186
"6289.06","Broadway & W 29 St",40.746201,-73.988557
"6441.01","Broadway & W 36 St",40.750977,-73.987654
"6441.02","Broadway & W 37 St",40.751726,-73.987535
"6560.15","Broadway & W 38 St",40.752973,-73.987349
"6560.01","Broadway & W 41 St",40.755136,-73.98658
"6708.04","Broadway & W 48 St",40.760177,-73.984868
"6779.05","Broadway & W 53 St",40.763441,-73.982681
"6847.02","Broadway & W 56 St",40.765265,-73.981923
"6948.10","Broadway & W 58 St",40.766953,-73.981693
"6948.1","Broadway & W 58 St",40.766953,-73.981693
"7014.12","Broadway & W 61 St",40.77003,-73.981968
"4883.03","Broadway & Whipple St",40.701666,-73.94373
"8284.01","Bronx Park S & Bryant Ave",40.84437,-73.87796
"7618.01","Bronx Shore Comfort Station",40.80046,-73.92404
"7707.08","Brook Ave & E 138 St",40.807408,-73.91924
"7740.08","Brook Ave & E 141 St",40.809619,-73.917875
"7816.14","Brook Ave & E 148 St",40.814383,-73.915368
"7935.07","Brook Ave & E 157 St",40.820713,-73.911759
"3164.04","Brooklyn Ave & Beverley Rd",40.64575,-73.94331
"4131.03","Brooklyn Ave & Dean St",40.67669,-73.94437
"3688.06","Brooklyn Ave & Lefferts Ave",40.662564,-73.945565
"4057.04","Brooklyn Ave & Prospect Pl",40.67412,-73.94447
"3278.07","Brooklyn Ave & Snyder Ave",40.64915,-73.94368
"3205.06","Brooklyn Ave & Tilden Ave",40.64725,-73.94352
"4756.04","Brooklyn Bridge Park - Pier 2",40.698458,-73.997178
"8535.01","Buchanan Pl & Grand Ave",40.85834,-73.90626
"3814.01","Buffalo Ave & E New York Ave",40.66591,-73.92602
"3885.06","Buffalo Ave & St John's Pl",40.67015,-73.92538
"6766.03","Bulova Ave & Brooklyn Queens Expressway W",40.762507,-73.902534
"4889.06","Bus Slip & State St",40.701907,-74.013942
"4680.05","Bushwick Ave & Dekalb Ave",40.69502,-73.92825
"4914.03","Bushwick Ave & Forrest St",40.70076,-73.93641
"4317.05","Bushwick Ave & Furman Ave",40.68281,-73.90623
"4640.01","Bushwick Ave & Harman St",40.69356,-73.92524
"4600.09","Bushwick Ave & Linden St",40.69146,-73.92146
"5027.02","Bushwick Ave & McKibbin St",40.705517,-73.93936
"5250.05","Bushwick Ave & Powers St",40.712477,-73.941
"5140.06","Bushwick Ave & Stagg St",40.709897,-73.94008
"6869.06","Butler St & 27 Ave",40.76521,-73.86483
"4339.01","Butler St & Court St",40.684989,-73.994403
"8358.10","Cabrini Blvd & W 177 St",40.848282,-73.941343
"8358.1","Cabrini Blvd & W 177 St",40.848282,-73.941343
"4821.06","Cadman Plaza E & Red Cross Pl",40.699918,-73.989718
"4677.01","Cadman Plaza E & Tillary St",40.695977,-73.990149
"5743.02","Calyer St & Jewel St",40.72984,-73.94839
"5676.04","Calyer St & West St",40.72693,-73.95863
"4377.04","Cambridge Pl & Gates Ave",40.68488,-73.96304
"5303.08","Canal St & Rutgers St",40.714275,-73.9899
"4199.12","Carlton Ave & Dean St",40.680974,-73.97101
"4732.08","Carlton Ave & Flushing Ave",40.697787,-73.973736
"4386.07","Carlton Ave & Greene Ave",40.685957,-73.971468
"4732.04","Carlton Ave & Park Ave",40.695807,-73.973556
"4199.13","Carlton Ave & St Marks Ave",40.679119,-73.971763
"5763.03","Carmine St & 6 Ave",40.730386,-74.00215
"4060.09","Carroll St & 5 Ave",40.675162,-73.981483
"4019.06","Carroll St & 6 Ave",40.674089,-73.978728
"4348.07","Carroll St & Columbia St",40.683046,-74.003486
"3847.04","Carroll St & Franklin Ave",40.667941,-73.9588
"3742.11","Carroll St & Rochester Ave",40.66598,-73.9284
"4225.14","Carroll St & Smith St",40.680611,-73.994758
"3782.03","Carroll St & Utica Ave",40.66619,-73.93162
"3887.03","Carroll St & Washington Ave",40.668674,-73.961815
"6273.03","Case St & 94 St",40.74619,-73.87193
"4912.10","Catalpa Ave & Woodward Ave",40.70229,-73.90145
"4912.1","Catalpa Ave & Woodward Ave",40.70229,-73.90145
"7680.03","Cathedral Pkwy & Broadway",40.804213,-73.966991
"5128.04","Catherine St & Monroe St",40.711174,-73.996826
"3303.03","Caton Ave & Argyle Rd",40.649681,-73.967829
"3368.04","Caton Ave & Bedford Ave",40.65237,-73.95623
"3230.01","Caton Ave & E 10 St",40.648481,-73.97058
"3199.01","Caton Ave & E 7 St",40.647718,-73.973663
"3335.09","Caton Ave & St. Pauls Pl",40.65153,-73.96277
"7913.15","Cauldwell Ave & E 158 St",40.81989,-73.908351
"7952.02","Cauldwell Ave & E 161 St",40.82188,-73.907521
"8575.02","Cedar Ave & W Fordham Rd",40.86156,-73.91219
"4721.01","Cedar St & Evergreen Ave",40.69671,-73.92807
"4751.01","Cedar St & Myrtle Ave",40.697842,-73.926241
"6254.06","Center Blvd & 48 Ave",40.745038,-73.957539
"6179.07","Center Blvd & 51 Ave",40.743366,-73.959607
"4550.05","Central Ave & Covert St",40.68929,-73.90951
"4432.10","Central Ave & Decatur St",40.6882,-73.90798
"4432.1","Central Ave & Decatur St",40.6882,-73.90798
"4947.04","Central Ave & Flushing Ave",40.702831,-73.9333
"4713.01","Central Ave & Himrod St",40.69676,-73.92302
"4832.07","Central Ave & Melrose St",40.70112,-73.93039
"4792.03","Central Ave & Starr St",40.700003,-73.92834
"4591.04","Central Ave & Weirfield St",40.69055,-73.91181
"4632.10","Central Ave & Woodbine St",40.69296,-73.91605
"4632.1","Central Ave & Woodbine St",40.69296,-73.91605
"7617.07","Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613
"6876.04","Central Park S & 6 Ave",40.765909,-73.976342
"6839.15","Central Park S & Grand Army Plaza",40.764555,-73.973473
"7577.27","Central Park W & W 103 St",40.79559,-73.961884
"7079.06","Central Park W & W 68 St",40.773407,-73.977825
"7141.07","Central Park W & W 72 St",40.775794,-73.976206
"7253.04","Central Park W & W 76 St",40.778968,-73.973747
"7354.01","Central Park W & W 85 St",40.78476,-73.969862
"7453.01","Central Park W & W 91 St",40.788665,-73.966801
"7538.18","Central Park W & W 97 St",40.792495,-73.964171
"5207.01","Centre St & Chambers St",40.712733,-74.004607
"4837.03","Centre St & Seneca Ave",40.69969,-73.9022
"5279.03","Centre St & Worth St",40.714948,-74.002345
"8167.04","Charlotte St & Boston Rd",40.835877,-73.893143
"4293.05","Chauncey St & Howard Ave",40.68158,-73.91959
"4228.06","Chauncey St & Malcolm X Blvd",40.68044,-73.92842
"4196.05","Chauncey St & Stuyvesant Ave",40.68012,-73.93168
"5181.04","Cherry St",40.712199,-73.979481
"3135.04","Chester Ave & 12 Ave",40.644367,-73.984276
"5847.01","Christopher St & Greenwich St",40.732916,-74.007114
"3309.04","Church Ave & E 42 St",40.65127,-73.93818
"3341.06","Church Ave & E 45 St",40.65159,-73.93535
"3090.06","Church Ave & McDonald Ave",40.642809,-73.979239
"3359.01","Church Ave & Nostrand Ave",40.65074,-73.94986
"3007.05","Church Ave & Story St",40.642031,-73.981073
"5359.13","Church St & Worth St",40.716885,-74.006501
"8756.03","Claflin Ave & Reservoir Ave",40.87398,-73.89943
"4789.03","Clark St & Henry St",40.697601,-73.993446
"3463.01","Clarkson Ave & E 37 St",40.65577,-73.9432
"3423.10","Clarkson Ave & E 40 St",40.65592,-73.94068
"3423.1","Clarkson Ave & E 40 St",40.65592,-73.94068
"3472.03","Clarkson Ave & Nostrand Ave",40.6555,-73.94975
"3454.01","Clarkson Ave & Troy Ave",40.656322,-73.936479
"3486.02","Clarkson Ave & Utica Ave",40.65666,-73.93109
"4074.14","Classon Ave & St Marks Ave",40.676513,-73.959431
"8225.05","Clay Ave & Claremont Pkwy",40.83999,-73.90549
"8281.06","Clay Ave & E 173 St",40.843264,-73.904867
"4461.01","Clermont Ave & Lafayette Ave",40.687645,-73.969689
"4692.01","Clermont Ave & Park Ave",40.695734,-73.971297
"5492.05","Cleveland Pl & Spring St",40.722104,-73.997249
"5065.14","Cliff St & Fulton St",40.70838,-74.00495
"4485.10","Clifton Pl & Bedford Ave",40.688655,-73.955156
"4485.1","Clifton Pl & Bedford Ave",40.688655,-73.955156
"4762.04","Clinton Ave & Flushing Ave",40.69794,-73.969868
"4651.02","Clinton Ave & Myrtle Ave",40.693261,-73.968896
"4119.04","Clinton St & 4 Place",40.678356,-74.000145
"4045.01","Clinton St & Centre St",40.67434,-74.001947
"5190.09","Clinton St & Cherry St",40.711471,-73.986726
"5303.06","Clinton St & Grand St",40.715595,-73.987029
"5303.06_","Clinton St & Grand St",40.715738,-73.98699
"4605.04","Clinton St & Joralemon St",40.692395,-73.993379
"4748.07","Clinton St & Tillary St",40.696233,-73.991421
"4266.03","Clinton St & Union St",40.683116,-73.997853
"4137.1","Coffey St & Conover St",40.677236,-74.015665
"4137.10","Coffey St & Conover St",40.677236,-74.015665
"4137.14","Coffey St & Ferris St",40.678184,-74.017017
"8141.05","College Ave & E 169 St",40.835123,-73.911968
"8175.06","College Ave & E 170 St",40.837576,-73.910489
"2843.01","Colonial Rd & 68 St",40.63841,-74.03093
"2754.05","Colonial Rd & 71 St",40.63537,-74.03202
"2506.11","Colonial Rd & 83 St",40.62691,-74.03564
"2312.02","Colonial Rd & 89 St",40.62254,-74.03726
"2981.03","Colonial Rd & Wakeman Pl",40.64067,-74.0294
"4829.01","Columbia Heights & Cranberry St",40.700379,-73.995481
"4422.04","Columbia St & Degraw St",40.68593,-74.002424
"4422.05","Columbia St & Kane St",40.687632,-74.001626
"4013.08","Columbia St & Lorraine St",40.674705,-74.007557
"5365.02","Columbia St & Rivington St",40.7174,-73.980166
"4086.05","Columbia St & W 9 St",40.676999,-74.006471
"7595.17","Columbus Ave & W 103 St",40.796935,-73.964341
"6986.07","Columbus Ave & W 59 St",40.76931,-73.98464
"7175.05","Columbus Ave & W 72 St",40.777058,-73.978985
"7520.07","Columbus Ave & W 95 St",40.791956,-73.968087
"4146.02","Columbus Pl & Atlantic Ave",40.67717,-73.92285
"4243.01","Commerce St & Van Brunt St",40.681212,-74.008609
"4781.03","Concord St & Bridge St",40.697666,-73.984764
"8000.02","Concourse Village East & E 158 St",40.823732,-73.919379
"7962.01","Concourse Village West & E 156 St",40.823162,-73.923267
"4455.1","Congress St & Clinton St",40.688255,-73.995452
"4455.10","Congress St & Clinton St",40.688255,-73.995452
"4497.09","Congress St & Hicks St",40.689395,-73.999513
"7860.08","Convent Ave & W 135 St",40.818215,-73.950988
"8049.1","Convent Ave & W 151 St",40.82831,-73.942924
"8049.10","Convent Ave & W 151 St",40.82831,-73.942924
"4862.07","Cooper Ave & 65 Pl",40.69953,-73.88873
"5712.03","Cooper Square & Astor Pl",40.729515,-73.990753
"6222.04","Corona Ave & 102 St",40.74419,-73.8619
"6053.01","Corona Ave & 111 St",40.7408,-73.84978
"6123.02","Corona Ave & 90 St",40.74154,-73.87484
"6155.03","Corona Ave & 92 St",40.7424,-73.87251
"6188.04","Corona Ave & 98 St",40.74448,-73.86516
"3121.01","Cortelyou Rd & Albany Ave",40.64483,-73.93853
"2984.04","Cortelyou Rd & Argyle Rd",40.64034,-73.96603
"3022.01","Cortelyou Rd & E 19 St",40.64269,-73.96099
"3087.01","Cortelyou Rd & E 34 St",40.64454,-73.94486
"2947.05","Cortelyou Rd & E 8 St",40.63874,-73.97063
"2898.01","Cortelyou Rd & Stratford Rd",40.63966,-73.96807
"4077.07","Court St & Huntington St",40.675958,-73.998949
"4077.07","Court St & Nelson St",40.676395,-73.998699
"4488.08","Court St & State St",40.690238,-73.992031
"7840.05","Courtlandt Ave & E 149 St",40.816402,-73.919549
"8447.07","Crescent Ave & Belmont Ave",40.85391,-73.8866
"6958.06","Crescent St & 30 Ave",40.768692,-73.924957
"6759.15","Crescent St & 34 Ave",40.76108,-73.930562
"6688.01","Crescent St & 35 Ave",40.759628,-73.932145
"6827.11","Crescent St & Broadway",40.763359,-73.928647
"7233.05","Crescent St & Ditmars Blvd",40.778718,-73.914564
"8257.03","Crotona Ave & Crotona Park N",40.84234,-73.89409
"8330.05","Crotona Ave & E 179 St",40.84666,-73.88991
"8387.03","Crotona Ave & E 183 St",40.85157,-73.88475
"8502.04","Crotona Ave & E Fordham Rd",40.8579,-73.88147
"8182.02","Crotona Park East & E 173 St",40.837037,-73.890413
"8236.01","Crotona Park North & Prospect Ave",40.841092,-73.892317
"8325.12","Crotona Pkwy & Bronx Park S",40.84784,-73.883
"8252.03","Crotona Pkwy & Elsmere Pl",40.84188,-73.8855
"3768.02","Crown St & Rogers Ave",40.66639,-73.95346
"3751.05","Crown St & Troy Ave",40.66559,-73.93712
"4428.02","Cumberland St & Lafayette Ave",40.687534,-73.972652
"4765.07","Cypress Ave & George St",40.69812,-73.90271
"4921.04","Cypress Ave & Palmetto St",40.701573,-73.908763
"4687.03","Cypress Ave & St Felix Ave",40.69559,-73.89927
"4904.03","Cypress Hills St & Otto Rd",40.70204,-73.89288
"3208.07","Dahill Rd & 12 Ave",40.646037,-73.980963
"8441.05","Davidson Ave & W Burnside Ave",40.853646,-73.908731
"6278.05","Davis St & Jackson Ave",40.745627,-73.945661
